Indice,Probabilidad,Resultado
877,0.94596654,Exoplaneta
878,0.6635569,Exoplaneta
879,0.65567386,Exoplaneta
880,0.5271762,Exoplaneta
881,0.93193275,Exoplaneta
882,0.7968479,Exoplaneta
883,0.913772,Exoplaneta
884,0.2929807,No exoplaneta
885,0.7249465,Exoplaneta
886,0.73770356,Exoplaneta
887,0.9306385,Exoplaneta
888,0.9424875,Exoplaneta
889,0.94595724,Exoplaneta
890,0.8758494,Exoplaneta
891,0.6756182,Exoplaneta
892,0.83190113,Exoplaneta
893,0.93729097,Exoplaneta
894,0.9072737,Exoplaneta
895,0.82721186,Exoplaneta
896,0.77391785,Exoplaneta
897,0.9330929,Exoplaneta
898,0.8585821,Exoplaneta
899,0.7715172,Exoplaneta
900,0.9370553,Exoplaneta
901,0.7539627,Exoplaneta
902,0.8469231,Exoplaneta
903,0.9149076,Exoplaneta
904,0.8780912,Exoplaneta
905,0.7691102,Exoplaneta
906,0.79914194,Exoplaneta
907,0.19525582,No exoplaneta
908,0.9636097,Exoplaneta
909,0.86124474,Exoplaneta
910,0.9360155,Exoplaneta
911,0.6663375,Exoplaneta
912,0.95391,Exoplaneta
913,0.69243366,Exoplaneta
914,0.9713507,Exoplaneta
915,0.9320166,Exoplaneta
916,0.56862074,Exoplaneta
917,0.96068037,Exoplaneta
918,0.5848734,Exoplaneta
919,0.58132935,Exoplaneta
920,0.68220735,Exoplaneta
921,0.47766104,No exoplaneta
922,0.87841284,Exoplaneta
923,0.5490829,Exoplaneta
924,0.069733866,No exoplaneta
925,0.22334358,No exoplaneta
926,0.08916072,No exoplaneta
927,0.7446768,Exoplaneta
928,0.82251835,Exoplaneta
929,0.85744816,Exoplaneta
930,0.72435135,Exoplaneta
931,0.7139405,Exoplaneta
932,0.73675716,Exoplaneta
933,0.9434889,Exoplaneta
934,0.793543,Exoplaneta
935,0.71098197,Exoplaneta
936,0.6398482,Exoplaneta
937,0.6028203,Exoplaneta
938,0.14120324,No exoplaneta
939,0.6998196,Exoplaneta
940,0.8970948,Exoplaneta
941,0.3765524,No exoplaneta
942,0.3983987,No exoplaneta
943,0.43992937,No exoplaneta
944,0.40470406,No exoplaneta
945,0.81457,Exoplaneta
946,0.042893656,No exoplaneta
947,0.59833676,Exoplaneta
948,0.82119685,Exoplaneta
949,0.82912695,Exoplaneta
950,0.9255701,Exoplaneta
951,0.95458513,Exoplaneta
952,0.32344943,No exoplaneta
953,0.48242113,No exoplaneta
954,0.40493247,No exoplaneta
955,0.043157298,No exoplaneta
956,0.049369454,No exoplaneta
957,0.8152025,Exoplaneta
958,0.5670619,Exoplaneta
959,0.5647756,Exoplaneta
960,0.73918825,Exoplaneta
961,0.97113883,Exoplaneta
962,0.33294377,No exoplaneta
963,0.26807097,No exoplaneta
964,0.75299495,Exoplaneta
965,0.7670487,Exoplaneta
966,0.95938396,Exoplaneta
967,0.3586592,No exoplaneta
968,0.26891443,No exoplaneta
969,0.6448543,Exoplaneta
970,0.9282587,Exoplaneta
971,0.45729378,No exoplaneta
972,0.8283434,Exoplaneta
973,0.91551536,Exoplaneta
974,0.95478463,Exoplaneta
975,0.5492258,Exoplaneta
976,0.9210184,Exoplaneta
977,0.22286454,No exoplaneta
978,0.9380288,Exoplaneta
979,0.9462524,Exoplaneta
980,0.9551244,Exoplaneta
981,0.89780205,Exoplaneta
982,0.88751066,Exoplaneta
983,0.56080115,Exoplaneta
984,0.36502945,No exoplaneta
985,0.6260645,Exoplaneta
986,0.3488703,No exoplaneta
987,0.95130783,Exoplaneta
988,0.9274684,Exoplaneta
989,0.6692966,Exoplaneta
990,0.6787955,Exoplaneta
991,0.9571711,Exoplaneta
992,0.9275286,Exoplaneta
993,0.88662714,Exoplaneta
994,0.8673435,Exoplaneta
995,0.8524534,Exoplaneta
996,0.79096794,Exoplaneta
997,0.93225825,Exoplaneta
998,0.894377,Exoplaneta
999,0.8670751,Exoplaneta
1000,0.89878416,Exoplaneta
1001,0.9403343,Exoplaneta
1002,0.77589893,Exoplaneta
1003,0.8337344,Exoplaneta
1004,0.4982336,No exoplaneta
1005,0.7675438,Exoplaneta
1006,0.097995326,No exoplaneta
1007,0.9496279,Exoplaneta
1008,0.95030785,Exoplaneta
1009,0.72021616,Exoplaneta
1010,0.94916797,Exoplaneta
1011,0.7050483,Exoplaneta
1012,0.6573765,Exoplaneta
1013,0.8589734,Exoplaneta
1014,0.6137815,Exoplaneta
1015,0.41457263,No exoplaneta
1016,0.10797126,No exoplaneta
1017,0.061958686,No exoplaneta
1018,0.93951017,Exoplaneta
1019,0.8983425,Exoplaneta
1020,0.6917934,Exoplaneta
1021,0.78270966,Exoplaneta
1022,0.62989575,Exoplaneta
1023,0.8514604,Exoplaneta
1024,0.9031324,Exoplaneta
1025,0.7190218,Exoplaneta
1026,0.81665397,Exoplaneta
1027,0.505622,Exoplaneta
1028,0.9615878,Exoplaneta
1029,0.9675675,Exoplaneta
1030,0.95052433,Exoplaneta
1031,0.96317846,Exoplaneta
1032,0.91688836,Exoplaneta
1033,0.9479654,Exoplaneta
1034,0.7618331,Exoplaneta
1035,0.9298999,Exoplaneta
1036,0.9274897,Exoplaneta
1037,0.9288388,Exoplaneta
1038,0.8721934,Exoplaneta
1039,0.9111573,Exoplaneta
1040,0.8986477,Exoplaneta
1041,0.5996083,Exoplaneta
1042,0.74230903,Exoplaneta
1043,0.543595,Exoplaneta
1044,0.9081979,Exoplaneta
1045,0.84848064,Exoplaneta
1046,0.96586424,Exoplaneta
1047,0.04968311,No exoplaneta
1048,0.7605409,Exoplaneta
1049,0.86379033,Exoplaneta
1050,0.7784628,Exoplaneta
1051,0.57357806,Exoplaneta
1052,0.41111585,No exoplaneta
1053,0.4870572,No exoplaneta
1054,0.83321744,Exoplaneta
1055,0.95610684,Exoplaneta
1056,0.7108315,Exoplaneta
1057,0.9150918,Exoplaneta
1058,0.8536549,Exoplaneta
1059,0.7436815,Exoplaneta
1060,0.9557391,Exoplaneta
1061,0.9709528,Exoplaneta
1062,0.623449,Exoplaneta
1063,0.57728875,Exoplaneta
1064,0.24197562,No exoplaneta
1065,0.750806,Exoplaneta
1066,0.5618271,Exoplaneta
1067,0.90000236,Exoplaneta
1068,0.34571216,No exoplaneta
1069,0.7646447,Exoplaneta
1070,0.9558576,Exoplaneta
1071,0.94696456,Exoplaneta
1072,0.94451267,Exoplaneta
1073,0.9489016,Exoplaneta
1074,0.37066868,No exoplaneta
1075,0.91897565,Exoplaneta
1076,0.88349843,Exoplaneta
1077,0.92940503,Exoplaneta
1078,0.90421015,Exoplaneta
1079,0.57383925,Exoplaneta
1080,0.8114477,Exoplaneta
1081,0.8573024,Exoplaneta
1082,0.7996649,Exoplaneta
1083,0.826066,Exoplaneta
1084,0.63090324,Exoplaneta
1085,0.7576171,Exoplaneta
1086,0.77342665,Exoplaneta
1087,0.86381483,Exoplaneta
1088,0.61137813,Exoplaneta
1089,0.8502526,Exoplaneta
1090,0.8738017,Exoplaneta
1091,0.8468817,Exoplaneta
1092,0.4190707,No exoplaneta
1093,0.65332794,Exoplaneta
1094,0.95391226,Exoplaneta
1095,0.9512432,Exoplaneta
1096,0.90238374,Exoplaneta
1097,0.86362594,Exoplaneta
1098,0.939599,Exoplaneta
1099,0.7319372,Exoplaneta
1100,0.910649,Exoplaneta
1101,0.969659,Exoplaneta
1102,0.6049174,Exoplaneta
1103,0.9487655,Exoplaneta
1104,0.07900635,No exoplaneta
1105,0.8100795,Exoplaneta
1106,0.9563157,Exoplaneta
1107,0.5944723,Exoplaneta
1108,0.39236146,No exoplaneta
1109,0.7651166,Exoplaneta
1110,0.74666154,Exoplaneta
1111,0.77323353,Exoplaneta
1112,0.13769136,No exoplaneta
1113,0.9528429,Exoplaneta
1114,0.9373887,Exoplaneta
1115,0.46957877,No exoplaneta
1116,0.9430092,Exoplaneta
1117,0.741418,Exoplaneta
1118,0.786308,Exoplaneta
1119,0.89296865,Exoplaneta
1120,0.9405237,Exoplaneta
1121,0.84482425,Exoplaneta
1122,0.35960263,No exoplaneta
1123,0.916086,Exoplaneta
1124,0.6281101,Exoplaneta
1125,0.004980011,No exoplaneta
1126,0.68198544,Exoplaneta
1127,0.8962711,Exoplaneta
1128,0.67497885,Exoplaneta
1129,0.6757642,Exoplaneta
1130,0.78167284,Exoplaneta
1131,0.8649298,Exoplaneta
1132,0.40649596,No exoplaneta
1133,0.5785388,Exoplaneta
1134,0.4254697,No exoplaneta
1135,0.7482104,Exoplaneta
1136,0.8377402,Exoplaneta
1137,0.8393701,Exoplaneta
1138,0.9306172,Exoplaneta
1139,0.7261006,Exoplaneta
1140,0.06854539,No exoplaneta
1141,0.86024344,Exoplaneta
1142,0.9124126,Exoplaneta
1143,0.87919724,Exoplaneta
1144,0.8824872,Exoplaneta
1145,0.68828726,Exoplaneta
1146,0.7192239,Exoplaneta
1147,0.8218806,Exoplaneta
1148,0.85128105,Exoplaneta
1149,0.9361454,Exoplaneta
1150,0.9396952,Exoplaneta
1151,0.734611,Exoplaneta
1152,0.76467144,Exoplaneta
1153,0.81866205,Exoplaneta
1154,0.66795033,Exoplaneta
1155,0.93158334,Exoplaneta
1156,0.44935498,No exoplaneta
1157,0.9540481,Exoplaneta
1158,0.88559693,Exoplaneta
1159,0.6047329,Exoplaneta
1160,0.47208923,No exoplaneta
1161,0.9615613,Exoplaneta
1162,0.92126995,Exoplaneta
1163,0.7746665,Exoplaneta
1164,0.9520201,Exoplaneta
1165,0.9209076,Exoplaneta
1166,0.6783982,Exoplaneta
1167,0.42131126,No exoplaneta
1168,0.7802425,Exoplaneta
1169,0.9574598,Exoplaneta
1170,0.9690573,Exoplaneta
1171,0.96883374,Exoplaneta
1172,0.95700806,Exoplaneta
1173,0.9558287,Exoplaneta
1174,0.74206614,Exoplaneta
1175,0.40991142,No exoplaneta
1176,0.92000717,Exoplaneta
1177,0.5761478,Exoplaneta
1178,0.4898533,No exoplaneta
1179,0.9584077,Exoplaneta
1180,0.54276603,Exoplaneta
1181,0.17015244,No exoplaneta
1182,0.9128451,Exoplaneta
1183,0.8579045,Exoplaneta
1184,0.8763156,Exoplaneta
1185,0.9379638,Exoplaneta
1186,0.8936588,Exoplaneta
1187,0.96620506,Exoplaneta
1188,0.9621919,Exoplaneta
1189,0.84480834,Exoplaneta
1190,0.74227697,Exoplaneta
1191,0.6336024,Exoplaneta
1192,0.7805851,Exoplaneta
1193,0.650899,Exoplaneta
1194,0.30306318,No exoplaneta
1195,0.32971594,No exoplaneta
1196,0.45894542,No exoplaneta
1197,0.91231006,Exoplaneta
1198,0.58262444,Exoplaneta
1199,0.9461363,Exoplaneta
1200,0.8836313,Exoplaneta
1201,0.75901794,Exoplaneta
1202,0.5133249,Exoplaneta
1203,0.4059584,No exoplaneta
1204,0.56025517,Exoplaneta
1205,0.74606687,Exoplaneta
1206,0.86153096,Exoplaneta
1207,0.7189772,Exoplaneta
1208,0.8102622,Exoplaneta
1209,0.8603622,Exoplaneta
1210,0.25878814,No exoplaneta
1211,0.928066,Exoplaneta
1212,0.8615695,Exoplaneta
1213,0.5975888,Exoplaneta
1214,0.5624012,Exoplaneta
1215,0.9589416,Exoplaneta
1216,0.5741139,Exoplaneta
1217,0.7725319,Exoplaneta
1218,0.94838023,Exoplaneta
1219,0.7333345,Exoplaneta
1220,0.9448578,Exoplaneta
1221,0.8823218,Exoplaneta
1222,0.037816353,No exoplaneta
1223,0.8578623,Exoplaneta
1224,0.9340112,Exoplaneta
1225,0.07952645,No exoplaneta
1226,0.29675782,No exoplaneta
1227,0.44766596,No exoplaneta
1228,0.76622456,Exoplaneta
1229,0.88576496,Exoplaneta
1230,0.54831773,Exoplaneta
1231,0.7248331,Exoplaneta
1232,0.9569039,Exoplaneta
1233,0.9286957,Exoplaneta
1234,0.9422076,Exoplaneta
1235,0.88518596,Exoplaneta
1236,0.9025304,Exoplaneta
1237,0.5301455,Exoplaneta
1238,0.86310536,Exoplaneta
1239,0.80962807,Exoplaneta
1240,0.8032586,Exoplaneta
1241,0.9537715,Exoplaneta
1242,0.9450232,Exoplaneta
1243,0.6715112,Exoplaneta
1244,0.66777974,Exoplaneta
1245,0.937241,Exoplaneta
1246,0.8139026,Exoplaneta
1247,0.62393445,Exoplaneta
1248,0.94960946,Exoplaneta
1249,0.71723807,Exoplaneta
1250,0.8013442,Exoplaneta
1251,0.60415226,Exoplaneta
1252,0.8801229,Exoplaneta
1253,0.9386558,Exoplaneta
1254,0.92722815,Exoplaneta
1255,0.89727616,Exoplaneta
1256,0.24561606,No exoplaneta
1257,0.22009952,No exoplaneta
1258,0.95801795,Exoplaneta
1259,0.6518869,Exoplaneta
1260,0.9436164,Exoplaneta
1261,0.9407743,Exoplaneta
1262,0.8007614,Exoplaneta
1263,0.08162997,No exoplaneta
1264,0.7986309,Exoplaneta
1265,0.6990282,Exoplaneta
1266,0.91066444,Exoplaneta
1267,0.7655389,Exoplaneta
1268,0.96813065,Exoplaneta
1269,0.9452694,Exoplaneta
1270,0.7984375,Exoplaneta
1271,0.910225,Exoplaneta
1272,0.92826456,Exoplaneta
1273,0.9546974,Exoplaneta
1274,0.9168148,Exoplaneta
1275,0.8624947,Exoplaneta
1276,0.4497665,No exoplaneta
1277,0.7912735,Exoplaneta
1278,0.27662086,No exoplaneta
1279,0.3461471,No exoplaneta
1280,0.5587491,Exoplaneta
1281,0.74412596,Exoplaneta
1282,0.7258237,Exoplaneta
1283,0.39142224,No exoplaneta
1284,0.9487803,Exoplaneta
1285,0.7956191,Exoplaneta
1286,0.9582333,Exoplaneta
1287,0.23868206,No exoplaneta
1288,0.71673775,Exoplaneta
1289,0.72304577,Exoplaneta
1290,0.6209285,Exoplaneta
1291,0.864343,Exoplaneta
1292,0.8924502,Exoplaneta
1293,0.9275506,Exoplaneta
1294,0.44961125,No exoplaneta
1295,0.36024097,No exoplaneta
1296,0.8496031,Exoplaneta
1297,0.61134464,Exoplaneta
1298,0.55125535,Exoplaneta
1299,0.4125722,No exoplaneta
1300,0.9545349,Exoplaneta
1301,0.94486797,Exoplaneta
1302,0.8163811,Exoplaneta
1303,0.9058788,Exoplaneta
1304,0.9583716,Exoplaneta
1305,0.9446545,Exoplaneta
1306,0.8471139,Exoplaneta
1307,0.764097,Exoplaneta
1308,0.66908795,Exoplaneta
1309,0.7196168,Exoplaneta
1310,0.67272395,Exoplaneta
1311,0.9629552,Exoplaneta
1312,0.9247963,Exoplaneta
1313,0.7513144,Exoplaneta
1314,0.06389124,No exoplaneta
1315,0.80886024,Exoplaneta
1316,0.665038,Exoplaneta
1317,0.9007116,Exoplaneta
1318,0.7559867,Exoplaneta
1319,0.5053598,Exoplaneta
1320,0.5682189,Exoplaneta
1321,0.80740905,Exoplaneta
1322,0.965794,Exoplaneta
1323,0.2830815,No exoplaneta
1324,0.078360304,No exoplaneta
1325,0.9466435,Exoplaneta
1326,0.8472499,Exoplaneta
1327,0.86038876,Exoplaneta
1328,0.92597413,Exoplaneta
1329,0.86935407,Exoplaneta
1330,0.9608441,Exoplaneta
1331,0.95818263,Exoplaneta
1332,0.6603168,Exoplaneta
1333,0.8539076,Exoplaneta
1334,0.9495696,Exoplaneta
1335,0.8955285,Exoplaneta
1336,0.3335917,No exoplaneta
1337,0.8737387,Exoplaneta
1338,0.79890305,Exoplaneta
1339,0.46362826,No exoplaneta
1340,0.87712115,Exoplaneta
1341,0.08088277,No exoplaneta
1342,0.90329313,Exoplaneta
1343,0.9202942,Exoplaneta
1344,0.73185486,Exoplaneta
1345,0.9054169,Exoplaneta
1346,0.9716294,Exoplaneta
1347,0.9163223,Exoplaneta
1348,0.9696665,Exoplaneta
1349,0.82335466,Exoplaneta
1350,0.8916419,Exoplaneta
1351,0.9568155,Exoplaneta
1352,0.9583976,Exoplaneta
1353,0.9094754,Exoplaneta
1354,0.789084,Exoplaneta
1355,0.7106045,Exoplaneta
1356,0.08005227,No exoplaneta
1357,0.82539684,Exoplaneta
1358,0.9419356,Exoplaneta
1359,0.963509,Exoplaneta
1360,0.95543224,Exoplaneta
1361,0.7717481,Exoplaneta
1362,0.89410096,Exoplaneta
1363,0.9251402,Exoplaneta
1364,0.9459552,Exoplaneta
1365,0.2584434,No exoplaneta
1366,0.82924396,Exoplaneta
1367,0.6854543,Exoplaneta
1368,0.8285949,Exoplaneta
1369,0.92655873,Exoplaneta
1370,0.7513635,Exoplaneta
1371,0.6896384,Exoplaneta
1372,0.7883781,Exoplaneta
1373,0.96726435,Exoplaneta
1374,0.9009267,Exoplaneta
1375,0.9665427,Exoplaneta
1376,0.9598444,Exoplaneta
1377,0.9304375,Exoplaneta
1378,0.807241,Exoplaneta
1379,0.804232,Exoplaneta
1380,0.916445,Exoplaneta
1381,0.91324663,Exoplaneta
1382,0.8401355,Exoplaneta
1383,0.76641846,Exoplaneta
1384,0.9595878,Exoplaneta
1385,0.78821003,Exoplaneta
1386,0.9419789,Exoplaneta
1387,0.79730785,Exoplaneta
1388,0.68850106,Exoplaneta
1389,0.9323139,Exoplaneta
1390,0.90295166,Exoplaneta
1391,0.80958056,Exoplaneta
1392,0.95727515,Exoplaneta
1393,0.9097634,Exoplaneta
1394,0.9540368,Exoplaneta
1395,0.9475898,Exoplaneta
1396,0.9489174,Exoplaneta
1397,0.7953,Exoplaneta
1398,0.926768,Exoplaneta
1399,0.7894606,Exoplaneta
1400,0.94787914,Exoplaneta
1401,0.7222843,Exoplaneta
1402,0.9348295,Exoplaneta
1403,0.928007,Exoplaneta
1404,0.9157409,Exoplaneta
1405,0.9623835,Exoplaneta
1406,0.8938536,Exoplaneta
1407,0.79316163,Exoplaneta
1408,0.9431813,Exoplaneta
1409,0.7654257,Exoplaneta
1410,0.7621253,Exoplaneta
1411,0.8804005,Exoplaneta
1412,0.94094336,Exoplaneta
1413,0.94140154,Exoplaneta
1414,0.9637843,Exoplaneta
1415,0.95225275,Exoplaneta
1416,0.9646632,Exoplaneta
1417,0.96514523,Exoplaneta
1418,0.93370664,Exoplaneta
1419,0.07872449,No exoplaneta
1420,0.95427394,Exoplaneta
1421,0.9622327,Exoplaneta
1422,0.5598811,Exoplaneta
1423,0.95600945,Exoplaneta
1424,0.94563574,Exoplaneta
1425,0.7741119,Exoplaneta
1426,0.9651402,Exoplaneta
1427,0.9589556,Exoplaneta
1428,0.93466663,Exoplaneta
1429,0.83935267,Exoplaneta
1430,0.852805,Exoplaneta
1431,0.9270522,Exoplaneta
1432,0.9475048,Exoplaneta
1433,0.9062922,Exoplaneta
1434,0.8880377,Exoplaneta
1435,0.8458268,Exoplaneta
1436,0.9677104,Exoplaneta
1437,0.86202043,Exoplaneta
1438,0.8444032,Exoplaneta
1439,0.96466756,Exoplaneta
1440,0.7018572,Exoplaneta
1441,0.95796746,Exoplaneta
1442,0.95810884,Exoplaneta
1443,0.957449,Exoplaneta
1444,0.7094445,Exoplaneta
1445,0.83701336,Exoplaneta
1446,0.9493423,Exoplaneta
1447,0.9476954,Exoplaneta
1448,0.7369665,Exoplaneta
1449,0.96702105,Exoplaneta
1450,0.85255235,Exoplaneta
1451,0.8063549,Exoplaneta
1452,0.91330016,Exoplaneta
1453,0.72758234,Exoplaneta
1454,0.9551785,Exoplaneta
1455,0.91828585,Exoplaneta
1456,0.75633264,Exoplaneta
1457,0.727985,Exoplaneta
1458,0.87297237,Exoplaneta
1459,0.95833457,Exoplaneta
1460,0.9688145,Exoplaneta
1461,0.81571037,Exoplaneta
1462,0.95720917,Exoplaneta
1463,0.8835049,Exoplaneta
1464,0.36225262,No exoplaneta
1465,0.8223071,Exoplaneta
1466,0.9543785,Exoplaneta
1467,0.95809364,Exoplaneta
1468,0.6583602,Exoplaneta
1469,0.91943747,Exoplaneta
1470,0.8106364,Exoplaneta
1471,0.80877566,Exoplaneta
1472,0.3786905,No exoplaneta
1473,0.8946236,Exoplaneta
1474,0.9211118,Exoplaneta
1475,0.9684189,Exoplaneta
1476,0.9259581,Exoplaneta
1477,0.7947803,Exoplaneta
1478,0.89559305,Exoplaneta
1479,0.8688111,Exoplaneta
1480,0.93265396,Exoplaneta
1481,0.6043565,Exoplaneta
1482,0.9322122,Exoplaneta
1483,0.8464012,Exoplaneta
1484,0.93129957,Exoplaneta
1485,0.7420868,Exoplaneta
1486,0.9341251,Exoplaneta
1487,0.9064366,Exoplaneta
1488,0.8421281,Exoplaneta
1489,0.89292103,Exoplaneta
1490,0.96388584,Exoplaneta
1491,0.7732818,Exoplaneta
1492,0.96251625,Exoplaneta
1493,0.8916267,Exoplaneta
1494,0.890099,Exoplaneta
1495,0.90859914,Exoplaneta
1496,0.9421714,Exoplaneta
1497,0.89046,Exoplaneta
1498,0.9393603,Exoplaneta
1499,0.959736,Exoplaneta
1500,0.8371398,Exoplaneta
1501,0.89435965,Exoplaneta
1502,0.89338917,Exoplaneta
1503,0.66917694,Exoplaneta
1504,0.95952314,Exoplaneta
1505,0.73854965,Exoplaneta
1506,0.96687794,Exoplaneta
1507,0.8495428,Exoplaneta
1508,0.84014404,Exoplaneta
1509,0.93410814,Exoplaneta
1510,0.78683895,Exoplaneta
1511,0.91382813,Exoplaneta
1512,0.9503281,Exoplaneta
1513,0.7079555,Exoplaneta
1514,0.9665118,Exoplaneta
1515,0.93073833,Exoplaneta
1516,0.034863576,No exoplaneta
1517,0.9357676,Exoplaneta
1518,0.9415477,Exoplaneta
1519,0.90937805,Exoplaneta
1520,0.59204406,Exoplaneta
1521,0.9140578,Exoplaneta
1522,0.7439525,Exoplaneta
1523,0.7198401,Exoplaneta
1524,0.9375357,Exoplaneta
1525,0.93908226,Exoplaneta
1526,0.56263685,Exoplaneta
1527,0.94383144,Exoplaneta
1528,0.93545026,Exoplaneta
1529,0.955517,Exoplaneta
1530,0.8713911,Exoplaneta
1531,0.9094587,Exoplaneta
1532,0.9067924,Exoplaneta
1533,0.5629805,Exoplaneta
1534,0.76998115,Exoplaneta
1535,0.9646512,Exoplaneta
1536,0.96258414,Exoplaneta
1537,0.76477414,Exoplaneta
1538,0.94335735,Exoplaneta
1539,0.7570868,Exoplaneta
1540,0.93987805,Exoplaneta
1541,0.9229921,Exoplaneta
1542,0.9426453,Exoplaneta
1543,0.9320193,Exoplaneta
1544,0.91238976,Exoplaneta
1545,0.9431639,Exoplaneta
1546,0.95672065,Exoplaneta
1547,0.87393314,Exoplaneta
1548,0.46027988,No exoplaneta
1549,0.9557707,Exoplaneta
1550,0.9190186,Exoplaneta
1551,0.90731615,Exoplaneta
1552,0.6666121,Exoplaneta
1553,0.79377216,Exoplaneta
1554,0.68910545,Exoplaneta
1555,0.04197744,No exoplaneta
1556,0.9717076,Exoplaneta
1557,0.91815335,Exoplaneta
1558,0.9308601,Exoplaneta
1559,0.9510464,Exoplaneta
1560,0.95808446,Exoplaneta
1561,0.95075107,Exoplaneta
1562,0.9441695,Exoplaneta
1563,0.83425933,Exoplaneta
1564,0.93543315,Exoplaneta
1565,0.725994,Exoplaneta
1566,0.92343295,Exoplaneta
1567,0.86728853,Exoplaneta
1568,0.83551645,Exoplaneta
1569,0.94828564,Exoplaneta
1570,0.36353067,No exoplaneta
1571,0.856685,Exoplaneta
1572,0.11812666,No exoplaneta
1573,0.07277787,No exoplaneta
1574,0.96461296,Exoplaneta
1575,0.81761914,Exoplaneta
1576,0.96223813,Exoplaneta
1577,0.8493662,Exoplaneta
1578,0.94687235,Exoplaneta
1579,0.8483041,Exoplaneta
1580,0.08269783,No exoplaneta
1581,0.7177503,Exoplaneta
1582,0.9689479,Exoplaneta
1583,0.64246583,Exoplaneta
1584,0.9303947,Exoplaneta
1585,0.9628073,Exoplaneta
1586,0.841394,Exoplaneta
1587,0.8997972,Exoplaneta
1588,0.8735027,Exoplaneta
1589,0.79210657,Exoplaneta
1590,0.8684001,Exoplaneta
1591,0.7791726,Exoplaneta
1592,0.9449408,Exoplaneta
1593,0.9514722,Exoplaneta
1594,0.94236296,Exoplaneta
1595,0.9538506,Exoplaneta
1596,0.9379298,Exoplaneta
1597,0.95616645,Exoplaneta
1598,0.9476624,Exoplaneta
1599,0.9622454,Exoplaneta
1600,0.9559676,Exoplaneta
1601,0.96340054,Exoplaneta
1602,0.9200345,Exoplaneta
1603,0.6525076,Exoplaneta
1604,0.9318812,Exoplaneta
1605,0.41396594,No exoplaneta
1606,0.88780826,Exoplaneta
1607,0.93736064,Exoplaneta
1608,0.88151973,Exoplaneta
1609,0.8098606,Exoplaneta
1610,0.8479797,Exoplaneta
1611,0.8361275,Exoplaneta
1612,0.9270317,Exoplaneta
1613,0.90414,Exoplaneta
1614,0.95858896,Exoplaneta
1615,0.955454,Exoplaneta
1616,0.16045767,No exoplaneta
1617,0.69651735,Exoplaneta
1618,0.9632973,Exoplaneta
1619,0.92238003,Exoplaneta
1620,0.95445275,Exoplaneta
1621,0.8887368,Exoplaneta
1622,0.70953,Exoplaneta
1623,0.8183,Exoplaneta
1624,0.8500432,Exoplaneta
1625,0.9373647,Exoplaneta
1626,0.12780204,No exoplaneta
1627,0.7777966,Exoplaneta
1628,0.53420895,Exoplaneta
1629,0.85076916,Exoplaneta
1630,0.8333449,Exoplaneta
1631,0.8240352,Exoplaneta
1632,0.9003146,Exoplaneta
1633,0.47682545,No exoplaneta
1634,0.56513333,Exoplaneta
1635,0.7559105,Exoplaneta
1636,0.918284,Exoplaneta
1637,0.62312907,Exoplaneta
1638,0.9619924,Exoplaneta
1639,0.96092695,Exoplaneta
1640,0.96585363,Exoplaneta
1641,0.9208533,Exoplaneta
1642,0.84843284,Exoplaneta
1643,0.90131056,Exoplaneta
1644,0.82032907,Exoplaneta
1645,0.843745,Exoplaneta
1646,0.95424736,Exoplaneta
1647,0.71567714,Exoplaneta
1648,0.9350927,Exoplaneta
1649,0.92028385,Exoplaneta
1650,0.7643326,Exoplaneta
1651,0.74423033,Exoplaneta
1652,0.95831627,Exoplaneta
1653,0.94089174,Exoplaneta
1654,0.93934256,Exoplaneta
1655,0.95640355,Exoplaneta
1656,0.90728045,Exoplaneta
1657,0.9206604,Exoplaneta
1658,0.9130729,Exoplaneta
1659,0.9187069,Exoplaneta
1660,0.7979475,Exoplaneta
1661,0.89194435,Exoplaneta
1662,0.78555775,Exoplaneta
1663,0.7762785,Exoplaneta
1664,0.685919,Exoplaneta
1665,0.75715816,Exoplaneta
1666,0.863018,Exoplaneta
1667,0.86667967,Exoplaneta
1668,0.787958,Exoplaneta
1669,0.72271484,Exoplaneta
1670,0.9041316,Exoplaneta
1671,0.88665897,Exoplaneta
1672,0.9452612,Exoplaneta
1673,0.9327856,Exoplaneta
1674,0.6711176,Exoplaneta
1675,0.92252314,Exoplaneta
1676,0.9463674,Exoplaneta
1677,0.7908287,Exoplaneta
1678,0.9492913,Exoplaneta
1679,0.7667456,Exoplaneta
1680,0.61924905,Exoplaneta
1681,0.96418035,Exoplaneta
1682,0.9534028,Exoplaneta
1683,0.94481266,Exoplaneta
1684,0.9430021,Exoplaneta
1685,0.92908424,Exoplaneta
1686,0.9527309,Exoplaneta
1687,0.9473194,Exoplaneta
1688,0.7332453,Exoplaneta
1689,0.90533173,Exoplaneta
1690,0.9544962,Exoplaneta
1691,0.9601575,Exoplaneta
1692,0.4082008,No exoplaneta
1693,0.91335666,Exoplaneta
1694,0.73122174,Exoplaneta
1695,0.78744936,Exoplaneta
1696,0.9501896,Exoplaneta
1697,0.70339215,Exoplaneta
1698,0.92220753,Exoplaneta
1699,0.63618654,Exoplaneta
1700,0.792075,Exoplaneta
1701,0.8229335,Exoplaneta
1702,0.93359834,Exoplaneta
1703,0.9560913,Exoplaneta
1704,0.9244778,Exoplaneta
1705,0.0792819,No exoplaneta
1706,0.7488308,Exoplaneta
1707,0.56651396,Exoplaneta
1708,0.7687389,Exoplaneta
